loan_id,customer_id,loan_amount,loan_type,interest_rate,term,issue_date,status,credit_score_band,exposure_at_default,recovered_amount
2933,175,4939073,mortgage,16.6,120,2021-09-16,active,600-700,4594765.5254283305,0.0
2934,698,4235872,mortgage,24.2,36,2021-04-05,paid,500-600,3440089.3553557107,0.0
2935,369,671259,mortgage,9.8,12,2021-12-18,active,700+,745278.1411210606,0.0
2936,324,620326,mortgage,10.1,120,2021-10-31,default,300-500,623527.2922931534,69773.3367502114
2937,629,1255749,business,5.0,120,2020-09-09,paid,300-500,1171955.5027823478,0.0
2938,212,966277,personal,6.3,12,2021-09-25,paid,700+,1084471.416653836,0.0
2939,350,2236941,mortgage,5.9,12,2021-05-26,active,300-500,2189449.357322065,0.0
2940,332,1428180,personal,21.5,24,2020-02-17,default,300-500,1144542.2845304322,128075.44309680733
2941,940,4706298,mortgage,21.7,24,2020-07-03,active,300-500,5542979.200706682,0.0
2942,890,84723,business,19.5,12,2021-05-05,active,700+,76443.28352807788,0.0
2943,813,3028967,auto,12.1,60,2020-09-29,active,700+,3429487.9389350526,0.0
2944,182,3736904,mortgage,21.4,12,2021-09-04,active,500-600,4209869.565773938,0.0
2945,224,1543017,mortgage,15.8,24,2021-06-10,paid,600-700,1334631.8945785768,0.0
2946,274,802515,mortgage,11.1,36,2020-05-07,paid,600-700,794169.7046860306,0.0
2947,168,1403196,personal,13.7,36,2020-07-28,active,700+,1145119.6183332687,0.0
2948,146,1045211,mortgage,6.3,120,2021-09-15,paid,300-500,984401.3234285689,0.0
2949,983,2199568,mortgage,23.9,36,2022-02-20,active,700+,2402789.4690211318,0.0
2950,355,3944740,personal,17.4,24,2020-05-21,default,300-500,3529862.968609253,394995.2482193516
2951,826,657122,personal,19.6,36,2020-06-21,paid,500-600,556484.5360420994,0.0
2952,129,3792164,auto,18.5,60,2022-05-14,paid,300-500,3802969.4693631628,0.0
2953,380,1771331,personal,18.4,12,2021-11-08,active,600-700,1797537.0516875722,0.0
2954,1023,1887329,personal,5.3,12,2021-03-22,paid,600-700,2020067.8164485719,0.0
2955,1093,2902970,mortgage,15.5,24,2020-04-28,active,600-700,3203877.6419342067,0.0
2956,336,325315,personal,21.4,120,2021-12-15,paid,600-700,350794.9110653445,0.0
2957,347,160594,auto,5.9,12,2020-01-11,active,600-700,182782.4512715613,0.0
2958,467,730892,mortgage,24.1,36,2022-01-30,paid,600-700,649881.8205968115,0.0
2959,594,4073903,auto,13.5,60,2020-10-30,active,500-600,4187592.1826846492,0.0
2960,124,4389455,personal,10.8,120,2022-01-29,active,500-600,4143812.946843929,0.0
2961,685,3969015,auto,15.6,120,2020-06-02,active,300-500,4702667.350649949,0.0
2962,817,2142942,auto,21.0,120,2020-11-18,default,500-600,2091750.992986244,234069.05878083062
2963,589,2682452,personal,14.5,12,2021-06-20,default,600-700,3175716.22374479,355365.8680882219
2964,593,2224979,personal,17.9,120,2022-09-03,paid,600-700,2464445.17196111,0.0
2965,413,3415851,auto,15.0,24,2021-03-20,paid,600-700,3714347.000684491,0.0
2966,705,206211,personal,17.6,36,2020-12-07,active,500-600,205515.13783964474,0.0
2967,474,1846082,personal,7.8,60,2020-08-08,paid,600-700,1804270.5571371403,0.0
2968,738,2247699,personal,5.8,36,2020-04-19,active,500-600,2271567.9338147743,0.0
2969,1036,4350496,personal,7.7,24,2021-02-13,default,700+,3991376.5862925835,446639.0903725957
2970,124,4468434,personal,10.7,24,2021-02-21,paid,500-600,5191444.387404864,0.0
2971,433,1823065,mortgage,10.1,36,2021-08-24,active,600-700,2037698.566416542,0.0
2972,454,4967161,mortgage,17.3,12,2021-05-19,paid,600-700,5565993.6932660155,0.0
2973,215,4597281,personal,14.1,24,2022-02-15,paid,700+,4474356.3177765515,0.0
2974,147,4812850,auto,5.8,120,2020-02-09,active,500-600,3987136.177822872,0.0
2975,837,387332,mortgage,5.7,60,2021-05-23,active,500-600,415696.6814828085,0.0
2976,877,94153,business,6.8,60,2021-04-03,active,500-600,89423.26486866413,0.0
2977,198,4988234,business,12.1,24,2020-09-19,late,500-600,5727351.231679131,0.0
2978,558,4962576,auto,5.1,120,2021-10-31,active,600-700,5519056.322611508,0.0
2979,622,1136018,business,14.9,36,2020-04-27,active,700+,974852.5540827676,0.0
2980,696,3982162,auto,12.2,60,2021-03-25,active,300-500,4144181.4067810844,0.0
2981,504,4182060,auto,16.1,120,2022-02-06,active,600-700,4503600.068425216,0.0
2982,313,1318064,personal,19.4,120,2021-02-17,paid,700+,1353987.876405447,0.0
2983,784,88947,personal,10.0,12,2021-12-08,active,300-500,89446.60377699281,0.0
2984,1002,1963980,auto,8.1,24,2022-04-05,late,500-600,1750191.4088200675,0.0
2985,602,2548361,mortgage,10.6,120,2022-04-02,active,700+,2279159.1207824056,0.0
2986,820,3979411,auto,5.0,36,2021-06-09,active,700+,4406016.814001483,0.0
2987,547,978410,auto,7.4,60,2021-04-05,active,600-700,790042.509237296,0.0
2988,993,2420912,personal,20.0,12,2020-04-27,late,300-500,2690998.687089873,0.0
2989,675,2609087,auto,9.5,36,2020-08-04,active,300-500,2637055.0940482775,0.0
2990,357,3946642,personal,24.9,60,2021-12-17,active,600-700,4635287.856501358,0.0
2991,943,2477286,personal,8.4,24,2020-03-17,active,300-500,2970089.083068932,0.0
2992,220,3377764,mortgage,20.8,36,2021-02-24,active,300-500,3598648.911432282,0.0
2993,909,3621880,personal,19.1,60,2022-06-10,default,600-700,3494762.4349305625,391067.4628814101
2994,1077,704934,mortgage,11.4,12,2020-06-20,default,600-700,697908.8839461298,78096.71233708116
2995,153,1050835,mortgage,11.6,60,2021-01-24,active,700+,926506.6875664688,0.0
2996,430,1888292,personal,16.3,120,2020-01-26,active,300-500,1585586.9520474088,0.0
2997,883,4473786,auto,22.0,12,2020-05-07,paid,300-500,4614734.226507035,0.0
2998,340,152617,mortgage,12.7,36,2021-01-08,active,700+,171266.49814654747,0.0
2999,854,1278962,personal,6.2,24,2021-10-15,active,600-700,1157085.371619196,0.0
3000,629,2111847,personal,12.5,12,2022-06-22,active,700+,2043974.6113432846,0.0
3001,582,4936730,auto,9.1,12,2020-01-24,active,700+,5044891.111721709,0.0
3002,286,1040120,auto,23.8,12,2021-04-14,active,700+,1209825.0722029023,0.0
3003,957,1044780,personal,18.9,60,2022-01-13,active,600-700,893759.6536147052,0.0
3004,755,3694334,personal,6.0,120,2021-02-26,active,500-600,3305517.417706292,0.0
3005,361,1474123,auto,10.9,24,2020-06-25,active,600-700,1720909.1460711265,0.0
3006,1052,1766608,mortgage,6.0,24,2022-05-02,default,600-700,1441223.9580607296,161274.4234312773
3007,463,2577228,personal,21.6,120,2022-01-16,late,500-600,2738166.2333347285,0.0
3008,590,759045,mortgage,23.1,60,2022-04-10,late,600-700,801407.569610868,0.0
3009,530,882109,mortgage,7.2,60,2021-06-21,paid,300-500,840916.0740788749,0.0
3010,338,4044480,auto,13.8,120,2020-09-22,active,600-700,3992977.072380284,0.0
3011,403,397405,personal,23.6,120,2022-08-30,active,300-500,453823.46740325296,0.0
3012,397,4571786,mortgage,7.9,36,2022-05-23,paid,500-600,3959133.8749839673,0.0
3013,175,4768669,personal,10.8,60,2021-09-20,active,700+,4256642.662030757,0.0
3014,799,4546363,business,11.1,12,2021-07-23,active,300-500,4568822.781442038,0.0
3015,432,1718175,auto,5.6,24,2020-09-26,active,600-700,1656145.7368652306,0.0
3016,999,3397232,auto,5.7,60,2020-11-24,active,300-500,3498296.251432168,0.0
3017,1098,3111004,mortgage,24.1,120,2021-03-30,paid,700+,3634696.956517817,0.0
3018,857,2942208,mortgage,16.4,12,2020-10-21,paid,700+,3433088.357361762,0.0
3019,741,1920155,business,11.1,36,2020-05-01,paid,700+,1712792.346038176,0.0
3020,573,1718086,personal,12.6,36,2020-06-07,paid,700+,1582112.9717244052,0.0
3021,926,4197442,auto,19.3,12,2020-06-26,active,600-700,3630063.155904307,0.0
3022,1022,3822197,personal,12.3,12,2021-10-17,paid,300-500,4476236.629775322,0.0
3023,382,3910838,personal,9.6,120,2020-11-23,active,500-600,3751063.2636864195,0.0
3024,690,691376,mortgage,7.0,120,2022-05-29,default,500-600,677466.9376996389,75809.23780803432
3025,171,1725872,auto,19.6,24,2020-11-02,active,600-700,1934799.6998407822,0.0
3026,362,966740,auto,8.6,24,2022-06-29,paid,600-700,971756.7900418487,0.0
3027,802,2220846,mortgage,6.4,36,2020-03-29,late,500-600,1883060.1934678867,0.0
3028,978,4438760,mortgage,13.5,12,2022-01-20,active,300-500,4328410.135010346,0.0
3029,986,2319231,business,5.8,36,2020-02-07,active,500-600,2440317.1629668577,0.0
3030,1041,4620764,personal,24.3,120,2022-05-22,active,300-500,5025929.384472222,0.0
3031,674,1514819,auto,17.5,60,2021-08-13,active,600-700,1602891.6993122923,0.0
3032,1099,4505433,mortgage,8.1,120,2022-05-06,active,600-700,3819130.69815729,0.0
3033,991,1977582,personal,8.4,60,2022-04-18,paid,600-700,1822812.1019034237,0.0
3034,111,850268,personal,16.4,12,2020-12-11,active,300-500,929705.0174174332,0.0
3035,240,3740864,mortgage,12.1,12,2020-09-08,active,700+,4309759.92445793,0.0
3036,865,62635,personal,20.5,12,2022-04-19,paid,300-500,51290.20844296986,0.0
3037,654,4225250,personal,15.9,24,2022-09-04,active,500-600,3451571.4155490687,0.0
3038,116,993638,personal,13.7,24,2020-05-28,active,600-700,1050634.875889363,0.0
3039,162,3985904,personal,24.3,60,2020-01-16,paid,300-500,4062506.943225615,0.0
3040,352,3273457,mortgage,12.8,36,2021-01-01,paid,300-500,2822163.880916226,0.0
3041,564,4196080,auto,13.0,36,2022-04-14,active,300-500,4277134.136050792,0.0
3042,475,2801671,personal,18.3,60,2022-04-12,active,600-700,3333413.9720613486,0.0
3043,903,2071892,mortgage,21.2,24,2022-02-19,active,700+,2180376.4477752014,0.0
3044,1080,3441543,personal,17.5,120,2020-04-27,active,600-700,3371529.8406459265,0.0
3045,619,4088140,mortgage,19.0,60,2021-12-04,active,600-700,4623739.466098118,0.0
3046,936,3606219,auto,12.5,36,2020-11-12,default,500-600,3191968.996554407,357184.5698585959
3047,189,3475685,mortgage,14.6,60,2020-10-14,paid,300-500,3356575.264291456,0.0
3048,819,106748,auto,8.9,60,2022-06-26,active,300-500,107933.66676600974,0.0
3049,903,3919308,mortgage,18.6,12,2020-12-16,active,700+,3926425.294093465,0.0
3050,895,1458598,mortgage,9.4,24,2020-10-23,active,300-500,1704209.8406585793,0.0
3051,729,4833325,mortgage,5.0,12,2020-07-12,active,700+,4432484.031783216,0.0
3052,960,968395,auto,23.7,24,2021-01-26,default,300-500,796603.1682543841,89140.70290409446
3053,274,925767,business,11.1,60,2021-03-18,paid,600-700,1079954.3101964293,0.0
3054,175,311364,mortgage,8.9,24,2020-10-07,active,700+,276126.0215988892,0.0
3055,712,1337878,auto,10.4,36,2022-06-19,active,500-600,1273139.6751072037,0.0
3056,1025,3052244,personal,11.6,12,2020-10-27,default,600-700,3089959.510234222,345769.6048222491
3057,762,3379415,business,14.5,60,2022-06-16,active,500-600,4022694.0401510764,0.0
3058,499,2428126,personal,6.4,36,2021-03-01,active,500-600,2462380.4880391527,0.0
3059,881,2119571,personal,6.1,24,2020-09-06,active,500-600,2075266.2912017065,0.0
3060,1069,3713713,personal,10.9,24,2022-07-22,active,700+,3837956.723473967,0.0
3061,170,3502804,business,10.9,36,2022-01-12,active,500-600,4162463.482316156,0.0
3062,279,391856,auto,7.4,24,2021-05-29,late,500-600,441691.3994761215,0.0
3063,223,3653512,business,13.1,12,2021-11-16,active,700+,3169740.4454532973,0.0
3064,480,3775444,auto,10.7,120,2022-01-21,active,500-600,4233420.481484002,0.0
3065,392,773361,mortgage,5.5,24,2022-09-24,default,500-600,878878.0839955979,98347.34946642011
3066,896,2718089,business,22.7,60,2021-02-09,active,700+,2925418.4185337457,0.0
3067,294,4589097,business,22.7,24,2021-09-07,active,500-600,4877720.838305646,0.0
3068,1010,4026899,mortgage,9.2,60,2022-03-11,active,500-600,3931666.061534809,0.0
3069,327,3318085,personal,8.3,24,2020-08-31,active,700+,3506147.935428101,0.0
3070,530,3965199,mortgage,15.9,24,2022-03-10,paid,500-600,4342011.816801265,0.0
3071,1041,4008880,business,17.6,60,2021-01-01,active,500-600,3404052.6544400384,0.0
3072,535,3278896,auto,24.2,12,2022-02-23,paid,500-600,2960620.070850251,0.0
3073,886,1671127,auto,12.5,120,2020-04-29,paid,600-700,1466635.7872605226,0.0
3074,560,4263459,business,17.4,120,2022-04-29,active,300-500,4845356.070785391,0.0
3075,717,4666630,auto,22.6,12,2021-03-15,active,500-600,5002632.197487957,0.0
3076,120,2864135,auto,14.0,24,2022-02-09,active,500-600,2807744.236978459,0.0
3077,163,486377,auto,7.4,120,2021-05-18,active,500-600,549811.4071021319,0.0
3078,264,408422,personal,12.5,12,2021-08-04,active,600-700,443837.30737696844,0.0
3079,126,131937,mortgage,7.7,12,2021-03-08,active,500-600,153764.29215993674,0.0
3080,410,1143629,mortgage,5.3,120,2020-07-01,paid,600-700,950038.6832561853,0.0
3081,384,388355,auto,20.0,60,2021-04-05,active,600-700,389777.5259633786,0.0
3082,759,1901369,mortgage,9.8,36,2022-01-28,active,500-600,2058610.6218699524,0.0
3083,380,4003611,personal,5.0,60,2020-04-27,active,500-600,3535177.6020467742,0.0
3084,937,1358416,personal,22.4,24,2020-01-31,active,300-500,1264482.203011845,0.0
3085,930,3125848,mortgage,13.9,60,2022-09-03,paid,300-500,3024540.830894231,0.0
3086,263,1685259,mortgage,9.8,36,2020-05-28,default,600-700,1883664.9588484298,210784.02039940306
3087,997,1049474,personal,10.3,36,2021-06-11,active,600-700,1046777.3560113196,0.0
3088,1017,1969129,personal,9.8,12,2020-09-29,paid,300-500,1963513.0699646138,0.0
3089,323,559391,mortgage,8.9,24,2022-05-13,paid,600-700,543926.6623318013,0.0
3090,883,437479,personal,21.8,12,2021-01-19,paid,700+,389984.3704785051,0.0
3091,245,1370764,personal,8.4,60,2022-05-29,paid,300-500,1602736.4921770783,0.0
3092,1064,3181553,personal,16.2,60,2020-04-11,default,500-600,2949682.843531443,330072.5034683464
3093,1049,2604545,mortgage,6.5,120,2020-03-12,active,600-700,2674831.939771976,0.0
3094,967,3192999,mortgage,24.0,12,2021-12-05,active,300-500,2744420.618697196,0.0
3095,129,1135832,personal,17.1,12,2022-04-13,active,600-700,1105956.616213858,0.0
3096,144,3257727,auto,23.1,12,2021-09-14,active,700+,3783919.646927759,0.0
3097,886,2863502,personal,13.0,12,2022-03-15,paid,300-500,3431008.2805622225,0.0
3098,570,572834,personal,21.2,36,2021-02-11,active,700+,541156.7052400236,0.0
3099,133,850597,personal,22.1,120,2020-12-12,paid,500-600,732871.1586893339,0.0
3100,752,860122,personal,19.1,24,2022-05-01,active,300-500,796284.2704297603,0.0
3101,526,4651184,personal,6.9,24,2021-01-01,default,500-600,4329771.870901364,484505.8661168582
3102,929,2582703,personal,5.3,24,2022-04-09,default,300-500,2731992.31860773,305712.712821538
3103,985,740559,mortgage,8.4,36,2022-02-27,default,600-700,739420.5310939868,82741.90777808781
3104,320,531727,mortgage,7.4,120,2021-09-09,default,300-500,588825.9143725996,65890.21734666041
3105,967,1872015,mortgage,19.5,120,2021-07-02,active,600-700,2022752.1072514208,0.0
3106,633,2460503,auto,16.1,36,2020-10-17,active,500-600,2215740.7476576963,0.0
3107,791,1542713,personal,15.5,12,2021-02-25,late,500-600,1718122.9792443032,0.0
3108,1047,2970356,business,10.1,60,2020-06-29,active,300-500,3383190.1764646503,0.0
3109,466,4750616,personal,8.1,12,2021-10-16,active,500-600,4937581.603875359,0.0
3110,1031,2015464,mortgage,9.1,24,2020-04-23,active,300-500,2360243.5487811887,0.0
3111,940,2886673,personal,13.0,12,2020-08-25,active,600-700,3213384.482519405,0.0
3112,842,1292322,auto,19.8,36,2022-07-26,paid,300-500,1341634.8916648745,0.0
3113,1014,4615677,mortgage,10.1,24,2020-04-03,paid,600-700,5365569.42079248,0.0
3114,649,4027641,personal,19.0,60,2020-09-16,paid,500-600,4189324.1718857936,0.0
3115,681,1553912,mortgage,14.8,24,2020-04-16,active,600-700,1567083.6588252082,0.0
3116,215,3506425,personal,22.7,12,2020-08-31,active,600-700,3304817.2605104004,0.0
3117,338,1715692,auto,9.7,120,2021-02-26,paid,500-600,1978442.2213576979,0.0
3118,434,1018507,mortgage,14.0,120,2020-11-30,late,600-700,864804.993049666,0.0
3119,540,636776,personal,6.9,120,2020-01-23,late,500-600,630026.865739414,0.0
3120,247,2728181,personal,11.7,24,2022-05-22,paid,700+,2769009.1364672515,0.0
3121,108,1771987,personal,15.1,120,2020-09-27,active,600-700,1810792.8821830626,0.0
3122,387,992099,mortgage,19.7,36,2022-09-12,active,600-700,1052374.8995738318,0.0
3123,487,3496082,personal,9.0,60,2020-05-19,paid,700+,3504186.791053011,0.0
3124,149,1560642,mortgage,9.4,120,2021-04-10,paid,700+,1408834.0750276283,0.0
3125,949,1801825,business,17.6,36,2021-03-29,paid,600-700,2059085.5346296215,0.0
3126,616,3120041,personal,12.6,36,2021-01-18,active,300-500,3316635.192554116,0.0
3127,1015,2504903,business,14.6,24,2021-08-16,default,600-700,2863793.2916505546,320461.3754539331
3128,954,526031,mortgage,21.7,24,2021-01-11,active,500-600,478907.7734415594,0.0
3129,737,57367,personal,15.0,60,2021-03-13,active,600-700,60512.01715595607,0.0
3130,686,1642748,mortgage,18.0,60,2022-05-05,active,600-700,1783481.3965507029,0.0
3131,776,4872944,auto,18.1,12,2021-02-25,paid,600-700,4645679.950313399,0.0
3132,377,374716,mortgage,21.1,60,2020-06-04,active,600-700,421517.1467992069,0.0
3133,1053,2684691,personal,17.8,24,2020-11-30,active,600-700,2150446.914096056,0.0
3134,935,254697,personal,6.3,36,2021-06-14,active,300-500,264367.31024812465,0.0
3135,1088,4930791,auto,11.8,12,2021-08-03,default,300-500,5154783.956598421,576825.55571157
3136,399,464623,mortgage,24.8,60,2022-08-17,active,600-700,470912.7117667559,0.0
3137,901,1320646,mortgage,8.9,36,2020-05-11,paid,500-600,1389345.2056224893,0.0
3138,688,51340,personal,16.7,24,2022-02-06,active,600-700,44506.17073582988,0.0
3139,909,979738,auto,21.9,120,2021-12-21,active,300-500,1052152.9757672383,0.0
3140,748,902743,business,16.7,12,2021-05-15,paid,300-500,843446.8542712239,0.0
3141,717,2024751,personal,12.4,36,2021-06-05,active,600-700,1985919.306933733,0.0
3142,706,1423285,personal,6.6,24,2020-05-19,active,600-700,1328271.8244541716,0.0
3143,234,3150283,auto,12.2,24,2022-08-22,active,500-600,3117439.665987588,0.0
3144,679,2535525,auto,8.6,12,2020-05-14,default,500-600,2658821.7252204795,297524.84916949895
3145,246,1340657,mortgage,24.2,12,2022-02-05,active,300-500,1522098.0170641667,0.0
3146,589,974211,business,19.3,60,2022-03-22,active,300-500,967755.9003754948,0.0
3147,577,955161,mortgage,20.0,60,2021-02-10,paid,300-500,887621.1177590741,0.0
3148,258,2338767,personal,13.7,12,2022-02-08,active,600-700,2327486.545739474,0.0
3149,483,2717133,auto,7.2,12,2020-04-03,active,700+,2922334.866466765,0.0
3150,262,4829523,mortgage,10.3,36,2022-06-02,active,500-600,4533378.034217486,0.0
3151,540,3096810,business,10.2,60,2020-08-28,default,300-500,2990629.1487296764,334654.4365714928
3152,952,3855979,personal,14.7,24,2022-01-18,active,600-700,3952902.605899812,0.0
3153,288,2704991,mortgage,14.2,60,2020-06-13,paid,700+,2482109.765027843,0.0
3154,514,1807555,auto,13.7,60,2020-11-20,default,300-500,1597216.8087131414,178730.18171760257
3155,438,63010,personal,14.9,12,2021-10-21,active,500-600,53946.44712248966,0.0
3156,706,917272,personal,24.7,12,2020-08-05,paid,300-500,863193.3057768082,0.0
3157,280,4384984,auto,11.0,60,2022-07-28,active,300-500,3592780.3484977507,0.0
3158,387,2506282,mortgage,17.3,120,2021-09-11,active,600-700,2589974.301602617,0.0
3159,933,4084411,mortgage,9.8,120,2020-08-18,default,700+,3554923.2597933263,397799.52023351484
3160,286,546364,auto,14.3,60,2021-08-04,active,600-700,519569.1713266446,0.0
3161,983,913057,personal,9.0,120,2022-01-02,active,700+,828771.9104636768,0.0
3162,237,1760652,business,16.2,60,2021-08-08,active,500-600,1852480.5420078137,0.0
